00000124	-0.25466478	3.55676246	2.76413918	9.36412430	-0.77285480	1.98306155	0.64303124	-0.36278319	-0.70216995
00000125	-0.52797168	3.74074244	3.52824450	7.72375488	1.16946709	5.11641836	0.50587499	-0.40388674	-0.76912498
00000126	0.03051539	3.52990890	3.30276346	7.13782310	-1.95190775	4.96184778	0.43640625	-0.43426758	-0.77427542
00000127	0.50400323	3.33893800	3.14341760	5.19310474	-2.58097553	5.01696587	0.29212502	-0.40746093	-0.76912498
00000128	1.35466123	1.43511081	4.77049828	4.79409599	-1.82849061	7.71656561	0.20662500	-0.38244140	-0.78629297
00000129	2.22262979	-0.26809153	4.74475431	1.09158254	-5.08406639	7.96699476	0.10865625	-0.29844728	-0.78800976
00000130	4.25195837	-0.40391275	4.01482630	3.88823843	-0.92383111	7.06113672	0.11934375	-0.17692383	-0.79144335
00000131	2.15161204	-0.03029346	4.57542133	1.10596120	-1.59363854	10.90024853	0.14250000	-0.03574219	-0.78972656
00000132	2.23916364	-0.34299293	0.71161878	-1.28928959	-0.78244060	10.56474495	0.18346874	0.02680664	-0.76397461
00000133	0.21005683	-1.27199221	2.21319771	5.43514633	2.29100513	10.95297050	0.19949999	0.09650391	-0.74852347
00000134	2.19555426	-0.09199002	3.90053225	-0.44094661	1.77217400	10.62705326	0.25471875	0.10901367	-0.73307228
00000135	-1.24314129	-2.18334818	2.17535853	5.41837120	0.54519212	7.92026377	0.33843750	0.17513672	-0.71075392
00000136	0.58001429	-2.04608440	4.40176105	2.75232172	2.54742527	10.38860607	0.43996876	0.16620117	-0.71933788
00000137	-0.80138952	-0.90747207	5.38047266	3.26516175	-0.24323957	10.00397587	0.56821877	0.14118165	-0.67813480
00000138	-0.67233717	-1.73571515	5.09318447	4.98940659	-3.58149290	7.88311911	0.64481252	0.06433593	-0.66611719
00000139	0.38782281	-0.98425990	4.87602568	4.75695133	-1.11315060	9.41804409	0.74634373	-0.00178711	-0.64379883
00000140	0.21516122	-0.36341050	5.50763893	4.24171448	-3.48323870	7.48051548	0.79087502	-0.13224609	-0.64551562
00000141	-0.37461796	-0.85709399	5.18350983	2.63968849	-3.43411136	7.69739389	0.80156249	-0.19658203	-0.60431248
00000142	0.45307025	-0.36918068	3.94070148	0.61109447	-3.61504340	9.31260109	0.84253126	-0.30559570	-0.59916210
00000143	0.21982175	0.14259008	4.15209007	1.62239599	-4.62514639	7.55720186	0.78553128	-0.34848633	-0.58542776
00000144	1.07358682	0.39148465	5.10084105	1.91236627	-2.63849044	7.11865187	0.74634373	-0.39495116	-0.59229493
00000145	0.75711447	0.86486155	5.39800549	-2.06693721	-2.66604948	8.05326653	0.70003128	-0.48788086	-0.59229493
00000146	0.49712339	0.73026091	4.19525528	-3.33106399	-3.38857889	8.22461319	0.60384375	-0.53791994	-0.61633009
00000147	0.75167716	0.48458433	2.78333616	-3.19925928	-1.60921550	7.73094463	0.47737500	-0.55042970	-0.64551562
00000148	0.25133583	0.79828250	3.34337664	-5.84493923	-1.63797283	8.70629883	0.39365625	-0.55221683	-0.67126757
00000149	1.12884736	0.30104816	0.95330065	-3.26516175	0.89866835	7.66024923	0.33131251	-0.51111329	-0.71075392
00000150	0.03795004	0.61019677	3.09015441	-6.23436213	1.26532507	8.58048534	0.32953125	-0.52004886	-0.69530272
00000151	1.07281005	-0.08699659	2.38297415	-6.42128515	1.77457047	8.30129910	0.26896876	-0.45928711	-0.71590430
00000152	0.66401482	0.20384277	2.77201772	-4.16263199	4.12309027	8.68592930	0.21375000	-0.43962890	-0.73822266
00000153	0.79484260	-0.18520065	0.41745049	-5.77064896	2.88053179	8.47863674	0.17812501	-0.42890626	-0.74508983
00000154	-1.18488467	-0.84033823	-0.78873950	-4.17701054	3.30590129	7.97777843	0.21731250	-0.41818359	-0.75195706
00000155	-0.99413580	-0.65547049	-0.80360883	-6.53511620	1.92075384	9.12687588	0.20306250	-0.40031251	-0.75539064
00000156	-1.74503624	-1.35543799	-5.68995428	-4.95825291	2.49829817	8.55652142	0.28678125	-0.44141603	-0.74337304
00000157	-1.64461291	-0.30604157	-6.30669785	-5.19550133	-0.96696717	9.11609173	0.36337501	-0.53613281	-0.70045310
00000158	-1.04418099	-0.31214467	-7.20129824	-4.94507265	-3.15851974	8.52896214	0.52190626	-0.51290041	-0.67813480
00000159	-0.47382072	-0.42355356	-6.95306921	-0.75368321	-1.46902323	8.60684681	0.62878126	-0.46643555	-0.64379883
00000160	0.06191849	0.71117496	-7.10653400	-0.38103539	-4.01525021	7.99814844	0.77306253	-0.34312502	-0.63178128
00000161	1.18743694	0.03628557	-6.04937029	1.76738107	-2.25625682	8.58527851	0.78375000	-0.26091796	-0.61804688
00000162	0.26809153	0.95441031	-7.09000015	1.11794341	-5.23264647	6.62737989	0.79621875	-0.09829102	-0.65409964
00000163	1.69665551	1.86376882	-6.72470331	2.70918560	0.21807685	10.07467175	0.69468749	0.01072266	-0.65925002
00000164	0.51609838	1.55284476	-6.50554752	2.44198155	1.27970374	8.90280819	0.54506248	0.15011719	-0.67298436
00000165	-1.23726022	4.33484936	-7.20218611	0.68178976	0.44573951	9.10171318	0.39899999	0.15726563	-0.68328518
00000166	-0.52275628	2.51435685	-4.83774281	-1.65834272	2.05495501	12.86773300	0.16921875	0.15547852	-0.66440040
00000167	-0.54506028	2.57017231	-3.25682402	-2.09569454	-0.46610934	8.84289646	0.08550000	0.07863282	-0.70388675
00000168	0.44119701	3.81020665	-5.50974703	-4.69344521	-0.68658262	8.65357685	-0.00890625	0.04110352	-0.64036524
00000169	1.24036717	0.50145102	-2.73417854	-3.45448112	-1.04365349	7.51047134	-0.08906250	-0.05003906	-0.57684374
00000170	0.45417991	1.45264339	-4.55910969	-5.23743916	-1.19822454	10.35865116	-0.13003126	-0.14475586	-0.54079103
00000171	0.90924752	0.10009047	-3.84160972	-2.74872708	-1.20421565	10.04950905	-0.13893750	-0.23589844	-0.52877343
00000172	-0.26942313	3.05464554	-2.81695843	-3.36820912	-2.25865316	6.53631449	-0.08193750	-0.35027343	-0.47726953
00000173	0.22204104	2.43146586	-1.92069387	-5.72990942	-1.98066509	11.00449371	-0.06590625	-0.36278319	-0.44465038
00000174	-0.22370552	0.88860804	-0.94875109	-5.16674423	-4.68505764	5.56215811	-0.06056250	-0.37529299	-0.42576563
00000175	1.73105466	1.20918608	-2.79021597	-5.92282343	-3.95773554	7.36069298	-0.01068750	-0.42175782	-0.38799611
00000176	0.61219412	0.09054747	-2.46442246	-4.81686258	-1.85485148	8.43430233	0.00356250	-0.47537109	-0.41546485
00000177	0.02463424	0.33700082	-1.37452400	-3.82473254	-5.17752790	5.38961363	0.04809375	-0.52362305	-0.39658007
00000178	0.88539004	1.66347694	-4.27981043	-5.20987988	-4.90912580	8.09041214	0.10509375	-0.54864258	-0.37941211
00000179	-0.09132423	1.08157623	-2.93868709	-2.29340172	-4.33517599	5.97674370	0.15318750	-0.59332031	-0.39142969
00000180	-0.04716014	1.76889372	-3.96189570	-3.82832718	-5.20987988	8.04008675	0.22800000	-0.61476564	-0.37769532
00000181	-0.88405848	1.10787499	-5.24953413	-3.31908178	-6.84066343	7.42419910	0.38475001	-0.63978517	-0.33992580
00000182	0.64614946	-1.34045768	-1.05716395	-1.74940777	-7.82081127	7.23248291	0.48093751	-0.65050781	-0.32275781
00000183	-0.60808843	0.26520646	-3.08915567	-0.41218922	-6.13730574	8.64159489	0.52903128	-0.62727541	-0.32104102
00000184	-0.35564294	0.86264223	-2.33736753	2.05615330	-7.58955383	5.47948074	0.61809373	-0.59868163	-0.29357228
00000185	-0.27463847	1.71962523	-2.91050196	-1.26652324	-7.76209831	8.92197990	0.66975003	-0.55757815	-0.32962501
00000186	1.43988240	-0.92899930	-4.17616940	5.57054567	-7.69979048	3.23520613	0.73031253	-0.53255862	-0.31589064
00000187	0.91801375	0.59066689	-2.07193923	3.00035405	-3.60665560	10.25320721	0.80512500	-0.48609376	-0.34335938
00000188	1.43400121	-0.07190534	-2.72441363	4.56643343	-5.49985027	5.85093021	0.82650000	-0.44677734	-0.35022655
00000189	-0.25666213	0.59421778	-5.03403997	6.33381462	-2.96800208	8.73745346	0.87993753	-0.35027343	-0.36739454
00000190	-0.74357671	0.54328483	-3.23440909	7.27681732	-1.10835767	6.21279383	0.87637502	-0.30380860	-0.36739454
00000191	-2.08636475	2.27655888	-4.84218168	3.85948110	-4.79169989	8.25217247	0.89240628	-0.21624024	-0.42404884
00000192	-1.28297782	0.12527953	-5.13124561	5.99112225	1.89079821	8.62841415	0.87103128	-0.09114258	-0.43778321
00000193	-1.32270324	1.40592706	-3.34437537	5.10922909	-1.30246997	6.84785318	0.80156249	-0.00714844	-0.47040236
00000194	0.09165712	-0.69996744	-0.53917915	7.15579653	2.59056139	8.52536678	0.76593751	0.05361328	-0.48757032
00000195	0.75789124	-2.33015490	1.95842195	6.37335587	1.28449667	6.90416956	0.76237500	0.07505859	-0.47040236
00000196	0.49501505	-0.83467901	3.12222338	8.03409481	0.33789930	6.90656614	0.82471877	0.02680664	-0.41031447
00000197	1.14194119	-1.11797273	6.47569799	8.73266029	2.63968849	5.80300140	0.86390626	-0.06612305	-0.36567774
00000198	1.33169150	0.44496980	7.14592648	3.19806123	-4.04041290	7.79564857	0.89953125	-0.24483399	-0.35194337
00000199	2.02167201	-1.74215114	7.14803505	5.93959904	-2.03937817	7.75610733	0.84609377	-0.41997072	-0.33820897
00000200	2.08214808	-1.98660707	7.15857649	-2.38686323	-3.52038360	7.95860720	0.70715624	-0.56293947	-0.32790822
00000201	3.38953805	-3.47986364	7.16512346	-3.26995468	7.89030838	10.77203846	0.28856251	-0.63263673	-0.37769532
00000202	-2.25880432	-4.04511976	7.16146183	-16.83745003	-2.16039872	7.67103338	-0.02493750	-0.38958985	-0.50817186
